+-----+---------------------+-------------------------+-------------------+-----------------------+--------------+------------------------+------------------------+------------------+----------------------+
|     |   client_latency_ms |   configured_batch_size |   mean_batch_size |   mean_throughput_qps | model_name   |   num_cpus_per_replica |   num_gpus_per_replica |   p99_latency_ms |   std_throughput_qps |
| 101 |         18864.5     |                       2 |           2       |               458.408 | lgbm         |                      5 |                      1 |          6.7092  |           338.005    |
| 102 |         20408.3     |                       2 |           2       |               498.598 | lgbm         |                      3 |                      1 |          2.11096 |           299.534    |
| 103 |          5296.28    |                      16 |          15.9936  |              2465.75  | lgbm         |                      5 |                      1 |         11.1406  |          1630.39     |
| 104 |           582.059   |                      32 |           5.29942 |              3214.5   | lgbm         |                      1 |                      0 |          2.65324 |          1448.92     |
| 105 |          3493.68    |                      32 |          31.9711  |              3068.89  | lgbm         |                      2 |                      0 |          9.87812 |          1823.15     |
| 106 |             2.8501  |                       2 |           1       |               192.138 | lgbm         |                      4 |                      0 |          1.745   |             0.63089  |
| 107 |         22457.9     |                       2 |           2       |               484.263 | lgbm         |                      4 |                      1 |          2.8272  |           340.994    |
| 108 |           929.518   |                      64 |           4.96278 |              3362.46  | lgbm         |                      4 |                      0 |          5.33692 |          3275.29     |
| 109 |             2.80708 |                      32 |           1       |               192.071 | lgbm         |                      1 |                      0 |          1.65203 |             0.821705 |
| 110 |          7201.59    |                       8 |           7.99951 |              1917.17  | lgbm         |                      3 |                      1 |          8.42775 |          1400.08     |
| 111 |           902.745   |                      32 |           4.69043 |              3158.22  | lgbm         |                      4 |                      1 |          7.03838 |          3136.39     |
| 112 |           892.248   |                       4 |           3.98248 |              2200.42  | lgbm         |                      2 |                      0 |          2.10176 |           187.64     |
| 113 |             2.83749 |                      64 |           1       |               192.287 | lgbm         |                      4 |                      0 |          1.735   |             0.708666 |
| 114 |          5957.77    |                       8 |           7.99829 |              2330.31  | lgbm         |                      2 |                      1 |          3.37006 |          1203.31     |
| 115 |         10244       |                       4 |           4       |               702.921 | lgbm         |                      1 |                      1 |          2.75248 |           401.473    |
| 116 |           901.947   |                      32 |           4.90918 |              2843.14  | lgbm         |                      5 |                      1 |          8.22464 |          2544.42     |
| 117 |         12238.3     |                       4 |           3.99976 |               803.452 | lgbm         |                      1 |                      1 |          2.75248 |           579.007    |
| 118 |         11713.8     |                       4 |           4       |               887.404 | lgbm         |                      4 |                      0 |          7.04657 |           560.031    |
| 119 |         14397.6     |                       2 |           2       |               684.429 | lgbm         |                      2 |                      1 |          2.66118 |           327.731    |
| 120 |          7809.28    |                       8 |           7.99951 |              1333.88  | lgbm         |                      5 |                      0 |          9.41821 |           857.799    |
| 121 |          3684.85    |                       2 |           1.99976 |              1173     | lgbm         |                      3 |                      0 |          1.93603 |           184.153    |
| 122 |         21386.7     |                       2 |           1.99976 |               384.82  | lgbm         |                      3 |                      0 |          2.73206 |           262.696    |
| 123 |             2.83429 |                      32 |           1       |               192.373 | lgbm         |                      4 |                      0 |          1.739   |             0.715677 |
| 124 |          3805.24    |                      32 |          31.9489  |              4230.08  | lgbm         |                      4 |                      1 |         12.1277  |          2665.59     |
| 125 |          3541.32    |                       2 |           1.99951 |              1192.97  | lgbm         |                      2 |                      0 |          1.94909 |           189.977    |
| 126 |          7710.4     |                       1 |           1       |               614.242 | lgbm         |                      1 |                      1 |          1.771   |           107.531    |
| 127 |         19533.3     |                       2 |           2       |               372.838 | lgbm         |                      5 |                      1 |          6.30036 |           239.215    |
| 128 |             3.07739 |                     128 |           1.00317 |               192.39  | lgbm         |                      5 |                      0 |          6.72212 |             1.36878  |
| 129 |             2.86696 |                       4 |           1.00049 |               192.498 | lgbm         |                      3 |                      0 |          1.91406 |             0.827432 |
